Station,Year,Month,Day,Night,DayLimit,NightLimit
21,2018,3,65.0,57.0,65,55
21,2018,4,66.0,58.0,65,55
21,2018,5,66.0,58.0,65,55
21,2018,6,66.0,58.0,65,55
21,2018,7,67.0,59.0,65,55
21,2018,8,67.0,58.0,65,55
21,2018,9,66.0,58.0,65,55
21,2018,10,66.0,58.0,65,55
21,2018,11,66.0,58.0,65,55
21,2018,12,66.0,58.0,65,55
22,2018,1,54.0,48.0,50,40
22,2018,2,55.0,50.0,50,40
22,2018,3,54.0,50.0,50,40
22,2018,4,55.0,52.0,50,40
22,2018,5,57.0,52.0,50,40
22,2018,6,56.0,50.0,50,40
22,2018,7,56.0,51.0,50,40
22,2018,8,57.0,53.0,50,40
22,2018,9,57.0,55.0,50,40
22,2018,10,57.0,53.0,50,40
22,2018,11,56.0,52.0,50,40
22,2018,12,55.0,52.0,50,40
23,2018,1,73.0,69.0,65,55
23,2018,2,73.0,69.0,65,55
23,2018,3,73.0,69.0,65,55
23,2018,4,73.0,70.0,65,55
23,2018,5,72.0,70.0,65,55
23,2018,6,72.0,70.0,65,55
23,2018,7,73.0,70.0,65,55
23,2018,8,73.0,70.0,65,55
23,2018,9,73.0,70.0,65,55
23,2018,10,74.0,70.0,65,55
23,2018,11,74.0,70.0,65,55
23,2018,12,74.0,70.0,65,55
24,2018,1,58.0,54.0,50,40
24,2018,2,58.0,56.0,50,40
24,2018,3,58.0,55.0,50,40
24,2018,4,57.0,55.0,50,40
24,2018,5,57.0,55.0,50,40
24,2018,6,57.0,54.0,50,40
24,2018,7,56.0,56.0,50,40
24,2018,8,57.0,55.0,50,40
24,2018,9,57.0,54.0,50,40
24,2018,10,57.0,55.0,50,40
24,2018,11,57.0,54.0,50,40
24,2018,12,58.0,56.0,50,40
25,2018,1,61.0,58.0,65,55
25,2018,2,61.0,58.0,65,55
25,2018,3,61.0,59.0,65,55
25,2018,4,61.0,59.0,65,55
25,2018,5,60.0,59.0,65,55
25,2018,6,61.0,60.0,65,55
25,2018,7,62.0,60.0,65,55
25,2018,8,61.0,59.0,65,55
25,2018,9,62.0,58.0,65,55
25,2018,10,61.0,59.0,65,55
25,2018,11,60.0,58.0,65,55
25,2018,12,61.0,58.0,65,55
26,2018,1,60.0,53.0,50,40
26,2018,2,61.0,55.0,50,40
26,2018,3,59.0,54.0,50,40
26,2018,4,62.0,55.0,50,40
26,2018,5,60.0,55.0,50,40
26,2018,6,60.0,55.0,50,40
26,2018,7,61.0,55.0,50,40
26,2018,8,61.0,55.0,50,40
26,2018,9,62.0,54.0,50,40
26,2018,10,60.0,54.0,50,40
26,2018,11,65.0,56.0,50,40
26,2018,12,62.0,54.0,50,40
27,2018,1,66.0,63.0,65,55
27,2018,2,67.0,64.0,65,55
27,2018,3,67.0,64.0,65,55
27,2018,4,68.0,65.0,65,55
27,2018,5,68.0,65.0,65,55
27,2018,6,67.0,64.0,65,55
27,2018,7,67.0,65.0,65,55
27,2018,8,64.0,62.0,65,55
27,2018,9,65.0,62.0,65,55
27,2018,10,64.0,62.0,65,55
27,2018,11,65.0,63.0,65,55
27,2018,12,67.0,68.0,65,55
28,2018,1,55.0,47.0,50,40
28,2018,2,57.0,48.0,50,40
28,2018,3,56.0,49.0,50,40
28,2018,4,57.0,49.0,50,40
28,2018,5,56.0,49.0,50,40
28,2018,6,56.0,50.0,50,40
28,2018,7,62.0,53.0,50,40
28,2018,8,56.0,54.0,50,40
28,2018,9,56.0,48.0,50,40
28,2018,10,62.0,56.0,50,40
28,2018,11,55.0,49.0,50,40
28,2018,12,55.0,48.0,50,40
29,2018,1,59.0,51.0,55,45
29,2018,2,60.0,52.0,55,45
29,2018,3,59.0,51.0,55,45
29,2018,4,60.0,53.0,55,45
29,2018,5,60.0,55.0,55,45
29,2018,6,62.0,55.0,55,45
29,2018,7,60.0,53.0,55,45
29,2018,8,60.0,52.0,55,45
29,2018,9,60.0,52.0,55,45
29,2018,10,58.0,51.0,55,45
29,2018,11,58.0,53.0,55,45
29,2018,12,58.0,52.0,55,45
30,2018,1,74.0,67.0,65,55
30,2018,2,74.0,67.0,65,55
30,2018,3,74.0,67.0,65,55
30,2018,4,74.0,67.0,65,55
30,2018,5,73.0,67.0,65,55
30,2018,6,75.0,71.0,65,55
30,2018,7,76.0,69.0,65,55
30,2018,8,75.0,69.0,65,55
30,2018,9,74.0,68.0,65,55
30,2018,10,74.0,67.0,65,55
30,2018,11,74.0,67.0,65,55
30,2018,12,74.0,67.0,65,55
31,2018,1,73.0,73.0,75,70
31,2018,2,71.0,70.0,75,70
31,2018,3,69.0,67.0,75,70
31,2018,4,70.0,66.0,75,70
31,2018,5,71.0,69.0,75,70
31,2018,6,64.0,50.0,75,70
31,2018,7,56.0,46.0,75,70
31,2018,8,55.0,44.0,75,70
31,2018,9,61.0,55.0,75,70
31,2018,10,78.0,78.0,75,70
31,2018,11,84.0,85.0,75,70
31,2018,12,82.0,76.0,75,70
32,2018,1,61.0,56.0,55,45
32,2018,2,63.0,56.0,55,45
32,2018,3,62.0,56.0,55,45
32,2018,4,61.0,56.0,55,45
32,2018,5,61.0,56.0,55,45
32,2018,6,62.0,57.0,55,45
32,2018,7,62.0,57.0,55,45
32,2018,8,62.0,57.0,55,45
32,2018,9,61.0,55.0,55,45
32,2018,10,59.0,53.0,55,45
32,2018,11,59.0,54.0,55,45
32,2018,12,59.0,54.0,55,45
33,2018,1,54.0,49.0,50,40
33,2018,2,55.0,49.0,50,40
33,2018,3,55.0,49.0,50,40
33,2018,4,55.0,51.0,50,40
33,2018,5,56.0,51.0,50,40
33,2018,6,56.0,51.0,50,40
33,2018,7,55.0,50.0,50,40
33,2018,8,55.0,50.0,50,40
33,2018,9,54.0,50.0,50,40
33,2018,10,55.0,49.0,50,40
33,2018,11,55.0,50.0,50,40
33,2018,12,54.0,49.0,50,40
34,2018,1,71.0,65.0,65,55
34,2018,2,71.0,65.0,65,55
34,2018,3,70.0,65.0,65,55
34,2018,4,71.0,65.0,65,55
34,2018,5,70.0,65.0,65,55
34,2018,6,71.0,66.0,65,55
34,2018,7,71.0,66.0,65,55
34,2018,8,71.0,65.0,65,55
34,2018,9,65.0,59.0,65,55
34,2018,10,70.0,64.0,65,55
34,2018,11,71.0,64.0,65,55
34,2018,12,71.0,65.0,65,55
35,2018,1,60.0,52.0,55,45
35,2018,2,60.0,52.0,55,45
35,2018,3,60.0,53.0,55,45
35,2018,4,60.0,54.0,55,45
35,2018,5,59.0,54.0,55,45
35,2018,6,62.0,59.0,55,45
35,2018,7,64.0,61.0,55,45
35,2018,8,64.0,59.0,55,45
35,2018,9,57.0,53.0,55,45
35,2018,10,61.0,53.0,55,45
35,2018,11,66.0,60.0,55,45
35,2018,12,80.0,76.0,55,45
36,2018,1,65.0,56.0,75,70
36,2018,2,69.0,60.0,75,70
36,2018,3,68.0,59.0,75,70
36,2018,4,66.0,60.0,75,70
36,2018,5,68.0,62.0,75,70
36,2018,6,77.0,71.0,75,70
36,2018,7,79.0,71.0,75,70
36,2018,8,72.0,62.0,75,70
36,2018,9,71.0,61.0,75,70
36,2018,10,64.0,55.0,75,70
36,2018,11,69.0,60.0,75,70
36,2018,12,62.0,56.0,75,70
37,2018,1,57.0,52.0,50,40
37,2018,2,60.0,53.0,50,40
37,2018,3,59.0,53.0,50,40
37,2018,4,59.0,55.0,50,40
37,2018,5,59.0,55.0,50,40
37,2018,6,61.0,56.0,50,40
37,2018,7,64.0,59.0,50,40
37,2018,8,63.0,58.0,50,40
37,2018,9,58.0,51.0,50,40
37,2018,10,59.0,51.0,50,40
37,2018,11,58.0,52.0,50,40
37,2018,12,56.0,53.0,50,40
38,2018,1,76.0,77.0,65,55
38,2018,2,72.0,75.0,65,55
38,2018,3,76.0,78.0,65,55
38,2018,4,88.0,88.0,65,55
38,2018,5,76.0,76.0,65,55
38,2018,6,76.0,77.0,65,55
38,2018,7,82.0,80.0,65,55
38,2018,8,77.0,80.0,65,55
38,2018,9,87.0,92.0,65,55
38,2018,10,82.0,82.0,65,55
38,2018,11,82.0,82.0,65,55
38,2018,12,85.0,85.0,65,55
39,2018,1,70.0,66.0,65,55
39,2018,2,70.0,67.0,65,55
39,2018,3,69.0,66.0,65,55
39,2018,4,69.0,67.0,65,55
39,2018,5,69.0,67.0,65,55
39,2018,6,70.0,68.0,65,55
39,2018,7,72.0,69.0,65,55
39,2018,8,73.0,69.0,65,55
39,2018,9,71.0,67.0,65,55
39,2018,10,70.0,67.0,65,55
39,2018,11,70.0,67.0,65,55
39,2018,12,70.0,67.0,65,55
40,2018,1,70.0,71.0,75,70
40,2018,2,70.0,71.0,75,70
40,2018,3,69.0,69.0,75,70
40,2018,4,65.0,67.0,75,70
40,2018,5,67.0,68.0,75,70
40,2018,6,60.0,62.0,75,70
40,2018,7,62.0,63.0,75,70
40,2018,8,62.0,63.0,75,70
40,2018,9,58.0,59.0,75,70
40,2018,10,62.0,63.0,75,70
40,2018,11,68.0,68.0,75,70
40,2018,12,66.0,66.0,75,70
41,2018,1,70.0,70.0,65,55
41,2018,2,72.0,73.0,65,55
41,2018,3,72.0,72.0,65,55
41,2018,4,73.0,73.0,65,55
41,2018,5,73.0,73.0,65,55
41,2018,6,73.0,73.0,65,55
41,2018,7,74.0,74.0,65,55
41,2018,8,73.0,73.0,65,55
41,2018,9,71.0,72.0,65,55
41,2018,10,63.0,60.0,65,55
41,2018,11,70.0,69.0,65,55
41,2018,12,71.0,72.0,65,55
42,2018,1,69.0,69.0,55,45
42,2018,2,61.0,60.0,55,45
42,2018,3,66.0,64.0,55,45
42,2018,4,66.0,64.0,55,45
42,2018,5,61.0,60.0,55,45
42,2018,6,59.0,59.0,55,45
42,2018,7,66.0,67.0,55,45
42,2018,8,65.0,66.0,55,45
42,2018,9,61.0,62.0,55,45
42,2018,10,62.0,62.0,55,45
42,2018,11,62.0,62.0,55,45
42,2018,12,53.0,53.0,55,45
43,2018,1,65.0,58.0,50,40
43,2018,2,65.0,59.0,50,40
43,2018,3,65.0,60.0,50,40
43,2018,4,66.0,62.0,50,40
43,2018,5,66.0,61.0,50,40
43,2018,6,65.0,60.0,50,40
43,2018,7,66.0,61.0,50,40
43,2018,8,67.0,61.0,50,40
43,2018,9,67.0,62.0,50,40
43,2018,10,71.0,70.0,50,40
43,2018,11,75.0,77.0,50,40
43,2018,12,68.0,65.0,50,40
44,2018,1,62.0,57.0,65,55
44,2018,2,63.0,58.0,65,55
44,2018,3,62.0,57.0,65,55
44,2018,4,62.0,58.0,65,55
44,2018,5,63.0,57.0,65,55
44,2018,6,64.0,58.0,65,55
44,2018,7,66.0,62.0,65,55
44,2018,8,70.0,69.0,65,55
44,2018,9,69.0,67.0,65,55
44,2018,10,64.0,63.0,65,55
44,2018,11,62.0,58.0,65,55
44,2018,12,63.0,57.0,65,55
45,2018,1,61.0,51.0,55,45
45,2018,2,59.0,52.0,55,45
45,2018,3,60.0,54.0,55,45
45,2018,4,62.0,58.0,55,45
45,2018,5,64.0,61.0,55,45
45,2018,6,60.0,55.0,55,45
45,2018,7,61.0,56.0,55,45
45,2018,8,60.0,54.0,55,45
45,2018,9,71.0,66.0,55,45
45,2018,10,83.0,81.0,55,45
45,2018,11,59.0,53.0,55,45
45,2018,12,65.0,57.0,55,45
46,2018,1,63.0,57.0,50,40
46,2018,2,65.0,59.0,50,40
46,2018,3,64.0,60.0,50,40
46,2018,4,67.0,60.0,50,40
46,2018,5,69.0,62.0,50,40
46,2018,6,66.0,60.0,50,40
46,2018,7,66.0,61.0,50,40
46,2018,8,66.0,61.0,50,40
46,2018,9,65.0,60.0,50,40
46,2018,10,63.0,59.0,50,40
46,2018,11,64.0,59.0,50,40
46,2018,12,67.0,59.0,50,40
47,2018,1,67.0,64.0,65,55
47,2018,2,67.0,64.0,65,55
47,2018,3,66.0,64.0,65,55
47,2018,4,67.0,64.0,65,55
47,2018,5,67.0,64.0,65,55
47,2018,6,67.0,64.0,65,55
47,2018,7,67.0,64.0,65,55
47,2018,8,67.0,64.0,65,55
47,2018,9,68.0,64.0,65,55
47,2018,10,67.0,65.0,65,55
47,2018,11,67.0,65.0,65,55
47,2018,12,67.0,64.0,65,55
48,2018,1,75.0,69.0,55,45
48,2018,2,75.0,69.0,55,45
48,2018,3,73.0,68.0,55,45
48,2018,4,74.0,69.0,55,45
48,2018,5,74.0,69.0,55,45
48,2018,6,74.0,69.0,55,45
48,2018,7,75.0,69.0,55,45
48,2018,8,76.0,70.0,55,45
48,2018,9,75.0,70.0,55,45
48,2018,10,75.0,71.0,55,45
48,2018,11,75.0,70.0,55,45
48,2018,12,75.0,69.0,55,45
49,2018,1,64.0,60.0,75,70
49,2018,2,64.0,60.0,75,70
49,2018,3,64.0,61.0,75,70
49,2018,4,66.0,63.0,75,70
49,2018,5,67.0,63.0,75,70
49,2018,6,65.0,62.0,75,70
49,2018,7,65.0,61.0,75,70
49,2018,8,63.0,60.0,75,70
49,2018,9,65.0,61.0,75,70
49,2018,10,64.0,61.0,75,70
49,2018,11,64.0,61.0,75,70
49,2018,12,68.0,64.0,75,70
50,2018,1,68.0,61.0,75,70
50,2018,2,68.0,62.0,75,70
50,2018,3,67.0,61.0,75,70
50,2018,4,68.0,61.0,75,70
50,2018,5,68.0,62.0,75,70
50,2018,6,69.0,65.0,75,70
50,2018,7,68.0,61.0,75,70
50,2018,8,67.0,60.0,75,70
50,2018,9,67.0,61.0,75,70
50,2018,10,64.0,58.0,75,70
50,2018,11,62.0,55.0,75,70
50,2018,12,62.0,55.0,75,70
51,2018,1,73.0,71.0,65,55
51,2018,2,71.0,68.0,65,55
51,2018,3,75.0,69.0,65,55
51,2018,4,73.0,68.0,65,55
51,2018,5,74.0,69.0,65,55
51,2018,6,71.0,67.0,65,55
51,2018,7,69.0,63.0,65,55
51,2018,8,55.0,49.0,65,55
51,2018,9,55.0,53.0,65,55
51,2018,10,63.0,60.0,65,55
51,2018,11,69.0,66.0,65,55
51,2018,12,70.0,68.0,65,55
52,2018,1,58.0,49.0,50,40
52,2018,2,59.0,51.0,50,40
52,2018,3,59.0,53.0,50,40
52,2018,4,60.0,55.0,50,40
52,2018,5,62.0,57.0,50,40
52,2018,6,64.0,56.0,50,40
52,2018,7,57.0,52.0,50,40
52,2018,8,54.0,48.0,50,40
52,2018,9,55.0,49.0,50,40
52,2018,10,58.0,53.0,50,40
52,2018,11,60.0,53.0,50,40
52,2018,12,60.0,54.0,50,40
53,2018,1,57.0,44.0,55,45
53,2018,2,58.0,48.0,55,45
53,2018,3,57.0,51.0,55,45
53,2018,4,57.0,52.0,55,45
53,2018,5,56.0,54.0,55,45
53,2018,6,55.0,53.0,55,45
53,2018,7,55.0,51.0,55,45
53,2018,8,46.0,40.0,55,45
53,2018,9,46.0,40.0,55,45
53,2018,10,52.0,43.0,55,45
53,2018,11,52.0,41.0,55,45
53,2018,12,51.0,37.0,55,45
54,2018,1,65.0,57.0,50,40
54,2018,2,66.0,59.0,50,40
54,2018,3,65.0,59.0,50,40
54,2018,4,65.0,60.0,50,40
54,2018,5,66.0,61.0,50,40
54,2018,6,66.0,61.0,50,40
54,2018,7,66.0,60.0,50,40
54,2018,8,66.0,59.0,50,40
54,2018,9,66.0,60.0,50,40
54,2018,10,66.0,60.0,50,40
54,2018,11,66.0,60.0,50,40
54,2018,12,67.0,60.0,50,40
55,2018,1,64.0,54.0,75,70
55,2018,2,65.0,57.0,75,70
55,2018,3,65.0,56.0,75,70
55,2018,4,63.0,54.0,75,70
55,2018,5,69.0,55.0,75,70
55,2018,6,64.0,54.0,75,70
55,2018,7,64.0,57.0,75,70
55,2018,8,66.0,56.0,75,70
55,2018,9,66.0,56.0,75,70
55,2018,10,66.0,58.0,75,70
55,2018,11,65.0,59.0,75,70
55,2018,12,67.0,57.0,75,70
56,2018,1,66.0,58.0,50,40
56,2018,2,65.0,59.0,50,40
56,2018,3,65.0,59.0,50,40
56,2018,4,65.0,61.0,50,40
56,2018,5,65.0,61.0,50,40
56,2018,6,66.0,62.0,50,40
56,2018,7,66.0,60.0,50,40
56,2018,8,65.0,59.0,50,40
56,2018,9,65.0,61.0,50,40
56,2018,10,65.0,60.0,50,40
56,2018,11,64.0,58.0,50,40
56,2018,12,64.0,57.0,50,40
57,2018,1,77.0,67.0,65,55
57,2018,2,77.0,69.0,65,55
57,2018,3,76.0,68.0,65,55
57,2018,4,76.0,69.0,65,55
57,2018,5,76.0,71.0,65,55
57,2018,6,77.0,72.0,65,55
57,2018,7,77.0,69.0,65,55
57,2018,8,77.0,69.0,65,55
57,2018,9,77.0,68.0,65,55
57,2018,10,77.0,70.0,65,55
57,2018,11,76.0,68.0,65,55
57,2018,12,76.0,68.0,65,55
58,2018,1,69.0,57.0,65,55
58,2018,2,64.0,58.0,65,55
58,2018,3,64.0,58.0,65,55
58,2018,4,65.0,60.0,65,55
58,2018,5,63.0,61.0,65,55
58,2018,6,64.0,61.0,65,55
58,2018,7,64.0,60.0,65,55
58,2018,8,63.0,58.0,65,55
58,2018,9,63.0,59.0,65,55
58,2018,10,64.0,59.0,65,55
58,2018,11,63.0,57.0,65,55
58,2018,12,63.0,59.0,65,55
59,2018,1,63.0,59.0,65,55
59,2018,2,63.0,57.0,65,55
59,2018,3,64.0,60.0,65,55
59,2018,4,64.0,60.0,65,55
59,2018,5,64.0,60.0,65,55
59,2018,6,64.0,59.0,65,55
59,2018,7,64.0,60.0,65,55
59,2018,8,64.0,60.0,65,55
59,2018,9,64.0,61.0,65,55
59,2018,10,62.0,59.0,65,55
59,2018,11,63.0,57.0,65,55
59,2018,12,63.0,59.0,65,55
60,2018,1,40.0,40.0,50,40
60,2018,2,42.0,43.0,50,40
60,2018,3,51.0,53.0,50,40
60,2018,4,50.0,51.0,50,40
60,2018,5,44.0,44.0,50,40
60,2018,6,51.0,50.0,50,40
60,2018,7,65.0,65.0,50,40
60,2018,8,65.0,64.0,50,40
60,2018,9,59.0,51.0,50,40
60,2018,10,68.0,69.0,50,40
60,2018,11,53.0,53.0,50,40
60,2018,12,67.0,67.0,50,40
61,2018,1,61.0,61.0,65,55
61,2018,2,63.0,63.0,65,55
61,2018,3,65.0,64.0,65,55
61,2018,4,65.0,65.0,65,55
61,2018,5,62.0,62.0,65,55
61,2018,6,62.0,62.0,65,55
61,2018,7,60.0,60.0,65,55
61,2018,8,56.0,55.0,65,55
61,2018,9,59.0,59.0,65,55
61,2018,10,68.0,69.0,65,55
61,2018,11,63.0,63.0,65,55
61,2018,12,64.0,63.0,65,55
62,2018,1,66.0,62.0,65,55
62,2018,2,65.0,62.0,65,55
62,2018,3,66.0,61.0,65,55
62,2018,4,70.0,69.0,65,55
62,2018,5,73.0,84.0,65,55
62,2018,6,69.0,61.0,65,55
62,2018,7,69.0,67.0,65,55
62,2018,8,68.0,67.0,65,55
62,2018,9,68.0,66.0,65,55
62,2018,10,69.0,61.0,65,55
62,2018,11,68.0,60.0,65,55
62,2018,12,68.0,63.0,65,55
63,2018,1,63.0,54.0,65,55
63,2018,2,63.0,56.0,65,55
63,2018,3,63.0,57.0,65,55
63,2018,4,60.0,55.0,65,55
63,2018,5,54.0,53.0,65,55
63,2018,6,54.0,53.0,65,55
63,2018,7,54.0,52.0,65,55
63,2018,8,54.0,53.0,65,55
63,2018,9,60.0,59.0,65,55
63,2018,10,62.0,56.0,65,55
63,2018,11,63.0,54.0,65,55
63,2018,12,63.0,56.0,65,55
64,2018,1,72.0,69.0,50,40
64,2018,2,72.0,65.0,50,40
64,2018,3,70.0,64.0,50,40
64,2018,4,69.0,63.0,50,40
64,2018,5,69.0,63.0,50,40
64,2018,6,72.0,65.0,50,40
64,2018,7,74.0,67.0,50,40
64,2018,8,71.0,63.0,50,40
64,2018,9,71.0,64.0,50,40
64,2018,10,72.0,65.0,50,40
64,2018,11,69.0,63.0,50,40
64,2018,12,70.0,62.0,50,40
65,2018,1,61.0,54.0,75,70
65,2018,2,61.0,54.0,75,70
65,2018,3,61.0,54.0,75,70
65,2018,4,60.0,54.0,75,70
65,2018,5,60.0,55.0,75,70
65,2018,6,62.0,56.0,75,70
65,2018,7,62.0,56.0,75,70
65,2018,8,61.0,55.0,75,70
65,2018,9,61.0,55.0,75,70
65,2018,10,60.0,53.0,75,70
65,2018,11,61.0,53.0,75,70
65,2018,12,60.0,54.0,75,70
66,2018,1,57.0,52.0,75,70
66,2018,2,56.0,50.0,75,70
66,2018,3,58.0,51.0,75,70
66,2018,4,60.0,54.0,75,70
66,2018,5,59.0,52.0,75,70
66,2018,6,60.0,54.0,75,70
66,2018,7,59.0,56.0,75,70
66,2018,8,58.0,55.0,75,70
66,2018,9,57.0,55.0,75,70
66,2018,10,56.0,51.0,75,70
66,2018,11,56.0,50.0,75,70
66,2018,12,56.0,50.0,75,70
67,2018,1,63.0,56.0,55,45
67,2018,2,64.0,56.0,55,45
67,2018,3,64.0,56.0,55,45
67,2018,4,64.0,57.0,55,45
67,2018,5,64.0,58.0,55,45
67,2018,6,65.0,63.0,55,45
67,2018,7,65.0,61.0,55,45
67,2018,8,64.0,58.0,55,45
67,2018,9,66.0,59.0,55,45
67,2018,10,69.0,62.0,55,45
67,2018,11,71.0,63.0,55,45
67,2018,12,68.0,62.0,55,45
68,2018,1,70.0,67.0,75,70
68,2018,2,72.0,69.0,75,70
68,2018,3,73.0,69.0,75,70
68,2018,4,74.0,68.0,75,70
68,2018,5,73.0,68.0,75,70
68,2018,6,70.0,66.0,75,70
68,2018,7,70.0,66.0,75,70
68,2018,8,71.0,68.0,75,70
68,2018,9,72.0,67.0,75,70
68,2018,10,67.0,64.0,75,70
68,2018,11,69.0,66.0,75,70
68,2018,12,69.0,66.0,75,70
69,2018,1,72.0,67.0,65,55
69,2018,2,72.0,67.0,65,55
69,2018,3,72.0,68.0,65,55
69,2018,4,72.0,68.0,65,55
69,2018,5,72.0,68.0,65,55
69,2018,6,73.0,69.0,65,55
69,2018,7,74.0,69.0,65,55
69,2018,8,73.0,69.0,65,55
69,2018,9,72.0,68.0,65,55
69,2018,10,73.0,68.0,65,55
69,2018,11,72.0,68.0,65,55
69,2018,12,72.0,68.0,65,55
